,GSWA_sample_id,area,equivalent_diameter,perimeter,minor_axis_length,major_axis_length,solidity,convex_area,form_factor,roundness,compactness,aspect_ratio,minimum_Feret,maximum_Feret,U238_ppm,Th232_ppm,SiO2_pct,oscillatory_zonation,sector_zonation,homogenous_zonation,bin,Dataset
1225,183146.0,25110.37,178.81,629.29,151.46,212.73,0.97,25760.1,0.8,0.71,0.84,1.4,167.92,231.04,77.27357524,46.44616512,66.54,1.0,0.0,0.0,70.0,train
1226,183146.0,30540.0,197.19,704.64,160.33,246.81,0.97,31336.0,0.77,0.64,0.8,1.54,188.0,262.74,113.756076,73.9400208,66.54,1.0,0.0,0.0,70.0,train
1227,183146.0,45484.0,240.65,892.06,180.19,326.32,0.97,46844.0,0.72,0.54,0.74,1.81,172.05,323.86,132.0137288,84.69423561,66.54,1.0,0.0,0.0,70.0,train
1228,183146.0,64456.0,286.48,1020.92,224.24,368.0,0.98,65900.0,0.78,0.61,0.78,1.64,221.97,388.28,65.59112262,45.17182172,66.54,1.0,0.0,0.0,70.0,train
1229,183146.0,16940.0,146.86,492.7,135.97,159.24,0.98,17344.0,0.88,0.85,0.92,1.17,134.35,162.6,80.42458871,65.77966408,66.54,1.0,0.0,0.0,70.0,train
1230,183146.0,28404.0,190.17,754.44,115.15,317.09,0.98,29080.0,0.63,0.36,0.6,2.75,115.45,315.85,138.0860001,126.2679408,66.54,1.0,0.0,0.0,70.0,train
1231,183146.0,24294.04,175.88,631.27,130.91,238.41,0.98,24868.8,0.77,0.54,0.74,1.82,136.73,247.07,109.3563764,95.78621581,66.54,1.0,0.0,0.0,70.0,train
1232,183146.0,15235.32,139.28,490.92,109.54,180.4,0.97,15626.82,0.79,0.6,0.77,1.65,110.2,190.57,110.4286934,62.28229656,66.54,1.0,0.0,0.0,70.0,train
1233,183146.0,46384.84,243.02,882.19,197.28,303.2,0.95,48796.33,0.75,0.64,0.8,1.54,236.73,314.82,79.88564382,57.5594228,66.54,1.0,0.0,0.0,70.0,train
1234,183146.0,27363.6,186.66,660.04,164.23,215.21,0.97,28146.61,0.79,0.75,0.87,1.31,157.47,216.76,78.81478015,52.26320027,66.54,1.0,0.0,0.0,70.0,train
1235,183146.0,18954.6,155.35,619.81,127.08,206.3,0.9,21057.89,0.62,0.57,0.75,1.62,167.4,229.02,109.7639235,78.03005102,66.54,1.0,0.0,0.0,70.0,train
1236,183146.0,22569.76,169.52,663.22,114.07,257.14,0.97,23381.92,0.64,0.43,0.66,2.25,111.46,259.64,69.68105479,47.38188386,66.54,1.0,0.0,0.0,70.0,train
1237,183146.0,26793.0,184.7,775.4,107.57,319.66,0.96,27780.09,0.56,0.33,0.58,2.97,106.42,328.27,73.97847802,50.06921191,66.54,1.0,0.0,0.0,70.0,train
1238,183459.0,7010.65,94.48,336.96,78.02,115.86,0.98,7181.68,0.78,0.67,0.82,1.48,79.91,124.63,48.0,83.0,63.145,0.0,1.0,1.0,65.0,train
1239,183459.0,4009.58,71.45,254.11,55.64,92.95,0.97,4142.6,0.78,0.59,0.77,1.67,55.9,89.34,51.0,85.0,63.145,0.0,1.0,1.0,65.0,train
1240,183459.0,30284.93,196.37,782.51,155.74,264.64,0.94,32383.37,0.62,0.55,0.74,1.7,156.28,291.87,48.0,77.0,63.145,0.0,1.0,1.0,65.0,train
1241,183459.0,25078.18,178.69,763.34,108.9,304.5,0.96,26127.4,0.54,0.34,0.59,2.8,99.53,294.08,62.0,101.0,63.145,0.0,1.0,1.0,65.0,train
1242,183459.0,3530.44,67.05,252.62,45.92,101.23,0.95,3731.32,0.7,0.44,0.66,2.2,47.88,95.54,142.0,142.0,63.145,0.0,1.0,1.0,65.0,train
1243,183459.0,16562.24,145.22,524.69,113.21,190.28,0.98,16947.72,0.76,0.58,0.76,1.68,107.29,186.19,57.0,79.0,63.145,0.0,1.0,1.0,65.0,train
1244,183459.0,19599.96,157.97,563.71,131.14,192.68,0.97,20155.11,0.78,0.67,0.82,1.47,129.21,202.3,50.0,64.0,63.145,0.0,1.0,1.0,65.0,train
1245,183459.0,6403.92,90.3,319.89,75.13,112.37,0.98,6545.08,0.79,0.65,0.8,1.5,71.07,115.32,51.0,87.0,63.145,0.0,1.0,1.0,65.0,train
1246,183459.0,7417.85,97.18,394.62,59.95,161.56,0.97,7658.1,0.6,0.36,0.6,2.69,56.74,150.67,61.0,63.0,63.145,0.0,1.0,1.0,65.0,train
1247,183459.0,17193.4,147.96,532.73,112.04,197.0,0.97,17751.27,0.76,0.56,0.75,1.76,109.3,194.6,49.0,85.0,63.145,0.0,1.0,1.0,65.0,train
1248,183459.0,13197.4,129.63,476.81,107.75,163.4,0.97,13570.67,0.73,0.63,0.79,1.52,104.19,173.84,118.0,135.0,63.145,0.0,1.0,1.0,65.0,train
1249,183459.0,47460.68,245.82,858.7,215.92,282.18,0.98,48390.46,0.81,0.76,0.87,1.31,212.87,290.01,47.0,55.0,63.145,0.0,1.0,1.0,65.0,train
1250,183459.0,9791.84,111.66,409.8,78.46,160.45,0.98,9994.08,0.73,0.48,0.7,2.05,76.83,162.55,44.0,55.0,63.145,0.0,1.0,1.0,65.0,train
1251,183459.0,18709.55,154.34,585.81,118.41,210.18,0.96,19589.1,0.69,0.54,0.73,1.78,115.97,209.45,55.0,70.0,63.145,0.0,1.0,1.0,65.0,train
1252,183459.0,26753.13,184.56,697.73,140.45,248.51,0.96,27780.64,0.69,0.55,0.74,1.77,136.51,243.64,78.0,103.0,63.145,0.0,1.0,1.0,65.0,train
1253,183459.0,23047.6,171.3,616.55,150.45,201.84,0.95,24240.7,0.76,0.72,0.85,1.34,154.23,203.64,55.0,92.0,63.145,0.0,1.0,1.0,65.0,train
1254,183459.0,30470.88,196.97,848.75,120.93,335.26,0.95,32124.12,0.53,0.35,0.59,2.77,110.59,327.1,83.0,148.0,63.145,0.0,1.0,1.0,65.0,train
1255,183459.0,7922.78,100.44,413.43,71.1,153.01,0.93,8555.3,0.58,0.43,0.66,2.15,73.17,155.11,54.0,74.0,63.145,0.0,1.0,1.0,65.0,train
1256,183459.0,12009.73,123.66,568.04,62.12,251.89,0.95,12661.25,0.47,0.24,0.49,4.06,63.56,241.55,54.0,73.0,63.145,0.0,1.0,1.0,65.0,train
1257,183459.0,5888.13,86.59,342.35,56.12,137.67,0.95,6192.18,0.63,0.4,0.63,2.45,55.41,128.51,81.0,81.0,63.145,0.0,1.0,1.0,65.0,train
1258,183459.0,10710.76,116.78,456.14,78.29,179.23,0.97,11031.09,0.65,0.42,0.65,2.29,76.37,187.58,36.0,41.0,63.145,0.0,1.0,1.0,65.0,train
1259,183459.0,2827.34,60.0,211.67,56.16,65.85,0.95,2967.14,0.79,0.83,0.91,1.17,58.63,69.51,99.0,71.0,63.145,0.0,1.0,1.0,65.0,train
1260,183459.0,12970.72,128.51,446.78,118.12,144.01,0.97,13320.92,0.82,0.8,0.89,1.22,117.43,148.67,74.0,111.0,63.145,0.0,1.0,1.0,65.0,train
1261,183459.0,4357.06,74.48,267.07,58.95,95.86,0.98,4458.86,0.77,0.6,0.78,1.63,57.42,97.15,50.0,53.0,63.145,0.0,1.0,1.0,65.0,train
1262,185590.0,23014.05,171.18,632.26,138.0,214.61,0.97,23835.06,0.72,0.64,0.8,1.56,144.14,220.41,70.0,58.0,54.665,1.0,0.0,1.0,55.0,train
1263,185590.0,25880.18,181.53,643.88,163.95,207.0,0.98,26534.76,0.78,0.77,0.88,1.26,163.18,219.78,93.0,72.0,54.665,1.0,0.0,1.0,55.0,train
1264,185590.0,40192.31,226.22,839.54,174.76,298.8,0.97,41375.74,0.72,0.57,0.76,1.71,164.26,287.32,42.0,34.0,54.665,1.0,0.0,1.0,55.0,train
1265,185590.0,13812.87,132.62,479.77,99.07,179.71,0.98,14160.5,0.75,0.54,0.74,1.81,100.0,183.91,64.0,92.0,54.665,1.0,0.0,1.0,55.0,train
1266,185590.0,30758.14,197.9,721.08,168.7,238.8,0.96,31897.19,0.74,0.69,0.83,1.42,159.95,251.06,62.0,48.0,54.665,1.0,0.0,1.0,55.0,train
1267,185590.0,19633.88,158.11,571.58,128.91,199.02,0.98,20096.15,0.76,0.63,0.79,1.54,124.65,200.45,66.0,55.0,54.665,1.0,0.0,1.0,55.0,train
1268,185590.0,14581.42,136.26,489.38,106.12,176.96,0.97,15018.74,0.77,0.59,0.77,1.67,103.26,174.9,50.0,41.0,54.665,1.0,0.0,1.0,55.0,train
1269,185590.0,27130.36,185.86,670.22,164.95,218.09,0.98,27792.59,0.76,0.73,0.85,1.32,163.27,234.77,44.0,36.0,54.665,1.0,0.0,1.0,55.0,train
1270,185590.0,11187.01,119.35,432.99,94.43,157.28,0.97,11549.35,0.75,0.58,0.76,1.67,98.13,169.87,64.0,50.0,54.665,1.0,0.0,1.0,55.0,train
1271,185590.0,14411.98,135.46,479.38,122.78,152.04,0.97,14926.04,0.79,0.79,0.89,1.24,132.12,166.25,61.0,51.0,54.665,1.0,0.0,1.0,55.0,train
1272,185590.0,12333.72,125.31,434.83,114.17,140.35,0.97,12672.05,0.82,0.8,0.89,1.23,109.2,154.62,53.0,43.0,54.665,1.0,0.0,1.0,55.0,train
1273,185590.0,16439.83,144.68,513.58,130.36,166.76,0.96,17066.51,0.78,0.75,0.87,1.28,131.67,181.29,43.0,34.0,54.665,1.0,0.0,1.0,55.0,train
1274,185590.0,13452.52,130.88,481.95,111.69,159.68,0.94,14259.9,0.73,0.67,0.82,1.43,125.4,178.56,59.0,48.0,54.665,1.0,0.0,1.0,55.0,train
1275,185590.0,22226.07,168.22,637.97,125.27,230.0,0.95,23317.95,0.69,0.53,0.73,1.84,127.33,235.73,188.0,105.0,54.665,1.0,0.0,1.0,55.0,train
1276,185590.0,24994.23,178.39,621.25,158.5,203.87,0.97,25813.15,0.81,0.77,0.88,1.29,183.68,212.09,72.0,54.0,54.665,1.0,0.0,1.0,55.0,train
1277,185590.0,29408.28,193.5,701.96,146.31,259.38,0.98,30136.83,0.75,0.56,0.75,1.77,146.2,254.38,53.0,43.0,54.665,1.0,0.0,1.0,55.0,train
1278,185590.0,20599.77,161.95,555.93,142.16,185.34,0.97,21184.16,0.84,0.76,0.87,1.3,149.23,189.23,49.0,39.0,54.665,1.0,0.0,1.0,55.0,train
1279,185590.0,22772.01,170.28,605.92,164.8,186.27,0.98,23183.39,0.78,0.84,0.91,1.13,171.91,203.55,47.0,37.0,54.665,1.0,0.0,1.0,55.0,train
1280,185590.0,23151.04,171.69,584.48,162.96,182.08,0.98,23624.13,0.85,0.89,0.94,1.12,166.67,191.71,52.0,43.0,54.665,1.0,0.0,1.0,55.0,train
1281,185590.0,10421.01,115.19,408.26,94.72,142.94,0.97,10781.25,0.79,0.65,0.81,1.51,99.56,154.12,159.0,75.0,54.665,1.0,0.0,1.0,55.0,train
1282,185590.0,38012.15,220.0,801.74,176.86,283.94,0.98,38910.59,0.74,0.6,0.77,1.61,178.44,289.43,152.0,101.0,54.665,1.0,0.0,1.0,55.0,train
1283,185590.0,21050.35,163.71,573.79,161.56,169.27,0.95,22174.48,0.8,0.94,0.97,1.05,167.94,183.83,126.0,86.0,54.665,1.0,0.0,1.0,55.0,train
1284,185590.0,30125.87,195.85,686.26,177.94,221.71,0.98,30868.06,0.8,0.78,0.88,1.25,190.1,240.16,104.0,73.0,54.665,1.0,0.0,1.0,55.0,train
1285,185590.0,19358.6,157.0,534.01,132.21,186.83,0.98,19716.78,0.85,0.71,0.84,1.41,141.42,192.94,66.0,55.0,54.665,1.0,0.0,1.0,55.0,train
1286,185590.0,14144.11,134.2,492.41,95.94,188.54,0.97,14560.6,0.73,0.51,0.71,1.97,100.1,194.31,104.0,80.0,54.665,1.0,0.0,1.0,55.0,train
1287,185590.0,15620.66,141.03,490.46,125.18,161.33,0.97,16024.31,0.82,0.76,0.87,1.29,127.64,177.39,47.0,41.0,54.665,1.0,0.0,1.0,55.0,train
1288,185590.0,25212.67,179.17,615.76,169.7,190.85,0.97,26072.05,0.84,0.88,0.94,1.12,166.62,197.42,62.0,50.0,54.665,1.0,0.0,1.0,55.0,train
1289,185590.0,32113.72,202.21,737.81,200.3,213.52,0.95,33953.99,0.74,0.9,0.95,1.07,189.85,238.31,168.0,104.0,54.665,1.0,0.0,1.0,55.0,train
1290,185590.0,11141.49,119.1,417.31,99.46,144.79,0.97,11514.76,0.8,0.68,0.82,1.46,100.62,144.71,73.0,54.0,54.665,1.0,0.0,1.0,55.0,train
1291,185590.0,17217.88,148.06,579.3,111.91,210.81,0.9,19144.97,0.64,0.49,0.7,1.88,120.83,213.52,99.0,69.0,54.665,1.0,0.0,1.0,55.0,train
1292,185590.0,39578.99,224.49,774.39,216.94,234.85,0.98,40355.9,0.83,0.91,0.96,1.08,218.14,249.31,87.0,63.0,54.665,1.0,0.0,1.0,55.0,train
1293,185590.0,3997.4,71.34,264.4,46.48,109.87,0.96,4153.65,0.72,0.42,0.65,2.36,48.29,109.94,79.0,103.0,54.665,1.0,0.0,1.0,55.0,train
1294,185590.0,27092.01,185.73,706.8,128.97,274.42,0.96,28203.13,0.68,0.46,0.68,2.13,132.14,268.18,40.0,43.0,54.665,1.0,0.0,1.0,55.0,train
1295,185590.0,23723.96,173.8,627.75,147.81,211.24,0.97,24483.51,0.76,0.68,0.82,1.43,139.27,209.63,54.0,44.0,54.665,1.0,0.0,1.0,55.0,train
1296,185590.0,26289.06,182.95,699.09,117.42,288.83,0.98,26944.44,0.68,0.4,0.63,2.46,116.16,284.08,62.0,66.0,54.665,1.0,0.0,1.0,55.0,train
1297,185590.0,20343.93,160.94,549.55,152.26,172.95,0.98,20791.42,0.85,0.87,0.93,1.14,152.64,179.29,105.0,78.0,54.665,1.0,0.0,1.0,55.0,train
1298,185590.0,20539.94,161.72,552.15,143.32,186.89,0.98,20994.82,0.85,0.75,0.87,1.3,150.94,195.9,30.0,35.0,54.665,1.0,0.0,1.0,55.0,train
1299,185590.0,20287.38,160.72,658.85,98.5,270.86,0.93,21699.29,0.59,0.35,0.59,2.75,102.32,261.96,129.0,73.0,54.665,1.0,0.0,1.0,55.0,train
1300,185590.0,28076.92,189.07,715.83,175.66,211.29,0.94,29881.66,0.69,0.8,0.89,1.2,184.52,225.75,59.0,48.0,54.665,1.0,0.0,1.0,55.0,train
1301,185590.0,14273.22,134.81,567.65,86.82,217.54,0.94,15251.98,0.56,0.38,0.62,2.51,96.22,235.55,155.0,91.0,54.665,1.0,0.0,1.0,55.0,train
1302,185590.0,22544.38,169.42,611.75,129.88,226.06,0.98,23091.72,0.76,0.56,0.75,1.74,130.47,227.06,62.0,47.0,54.665,1.0,0.0,1.0,55.0,train
1303,185590.0,18535.5,153.62,528.88,123.94,193.98,0.98,18831.36,0.83,0.63,0.79,1.57,115.58,194.49,65.0,51.0,54.665,1.0,0.0,1.0,55.0,train
1304,185590.0,37067.31,217.25,786.82,181.17,269.93,0.96,38653.85,0.75,0.65,0.8,1.49,179.51,287.93,40.0,38.0,54.665,1.0,0.0,1.0,55.0,train
1305,185590.0,33247.04,205.75,714.98,189.4,228.18,0.98,33942.31,0.82,0.81,0.9,1.2,182.44,240.69,144.0,91.0,54.665,1.0,0.0,1.0,55.0,train
1306,185922.0,19991.14,159.54,595.58,120.69,216.69,0.97,20652.4,0.71,0.54,0.74,1.8,117.9,221.92,135.9450794,187.5710072,49.965,1.0,0.0,0.0,50.0,train
1307,185922.0,2994.41,61.75,217.56,51.97,74.91,0.95,3137.57,0.79,0.68,0.82,1.44,52.62,76.12,81.34610961,70.23776483,49.965,1.0,0.0,0.0,50.0,train
1308,185922.0,8587.84,104.57,360.69,95.22,116.6,0.97,8853.71,0.83,0.8,0.9,1.22,97.85,124.71,140.362675,154.8600724,49.965,1.0,0.0,0.0,50.0,train
1309,185922.0,8291.29,102.75,528.03,53.09,223.1,0.91,9153.66,0.37,0.21,0.46,4.2,64.21,216.26,105.2155867,505.5489306,49.965,1.0,0.0,0.0,50.0,train
1310,185922.0,2319.52,54.34,194.08,49.73,62.08,0.95,2442.23,0.77,0.77,0.88,1.25,47.77,67.14,289.5021693,642.570761,49.965,1.0,0.0,0.0,50.0,train
1311,185922.0,5581.5,84.3,331.89,55.67,130.42,0.94,5924.06,0.64,0.42,0.65,2.34,53.52,126.15,59.20082402,129.853992,49.965,1.0,0.0,0.0,50.0,train
1312,185922.0,4120.94,72.44,353.81,41.49,141.98,0.91,4526.55,0.41,0.26,0.51,3.42,42.7,147.99,389.1305526,786.9658794,49.965,1.0,0.0,0.0,50.0,train
1313,185922.0,2503.58,56.46,218.01,52.73,63.1,0.91,2748.99,0.66,0.8,0.89,1.2,56.31,68.34,121.2240447,218.9596409,49.965,1.0,0.0,0.0,50.0,train
1314,185922.0,2171.25,52.58,213.55,31.8,88.23,0.94,2309.29,0.6,0.36,0.6,2.77,32.3,86.25,204.9585572,616.3772671,49.965,1.0,0.0,0.0,50.0,train
1315,185922.0,4143.09,72.63,325.56,55.93,104.53,0.81,5092.37,0.49,0.48,0.69,1.87,62.48,108.05,126.6483535,587.0474021,49.965,1.0,0.0,0.0,50.0,train
1316,185927.0,47659.57,246.34,1133.8,147.94,449.42,0.84,56604.8,0.47,0.3,0.55,3.04,158.56,418.63,391.0338991,250.5853036,52.035,1.0,0.0,1.0,55.0,train
1317,185927.0,56962.43,269.31,1004.9,218.87,346.26,0.96,59361.7,0.71,0.6,0.78,1.58,211.74,344.51,486.1642102,315.7865329,52.035,1.0,0.0,1.0,55.0,train
1318,185927.0,46473.52,243.25,916.58,169.21,359.92,0.97,47858.76,0.7,0.46,0.68,2.13,158.37,354.02,431.5326486,302.6050074,52.035,1.0,0.0,1.0,55.0,train
1319,185927.0,77700.32,314.53,1207.57,240.43,422.84,0.95,81951.11,0.67,0.55,0.74,1.76,262.07,471.03,295.0103423,190.3384926,52.035,1.0,0.0,1.0,55.0,train
1320,185927.0,28709.82,191.19,733.23,182.85,214.57,0.94,30688.09,0.67,0.79,0.89,1.17,175.93,236.51,676.6098744,494.9515589,52.035,1.0,0.0,1.0,55.0,train
1321,185927.0,30330.47,196.51,708.34,182.33,220.26,0.97,31367.13,0.76,0.8,0.89,1.21,197.78,238.91,552.8128827,377.0259299,52.035,1.0,0.0,1.0,55.0,train
1322,185927.0,30269.1,196.32,748.76,146.14,273.18,0.97,31219.62,0.68,0.52,0.72,1.87,143.88,285.42,302.7766931,195.8001086,52.035,1.0,0.0,1.0,55.0,train
1323,185927.0,45646.7,241.08,937.87,169.88,354.73,0.97,47174.48,0.65,0.46,0.68,2.09,160.94,363.87,327.6507956,212.3634956,52.035,1.0,0.0,1.0,55.0,train
1324,185927.0,18963.33,155.39,570.53,139.06,180.5,0.94,20276.14,0.73,0.74,0.86,1.3,155.1,190.3,632.4936572,433.6877371,52.035,1.0,0.0,1.0,55.0,train
1325,185927.0,42413.19,232.38,1023.43,125.52,442.02,0.96,44162.33,0.51,0.28,0.53,3.52,123.32,412.03,320.192543,197.6882554,52.035,1.0,0.0,1.0,55.0,train
1326,185927.0,56536.46,268.3,1008.98,237.75,320.0,0.95,59674.48,0.7,0.7,0.84,1.35,254.35,326.13,651.2147351,444.8046391,52.035,1.0,0.0,1.0,55.0,train
1327,185927.0,52274.31,257.99,987.69,205.99,331.29,0.94,55655.38,0.67,0.61,0.78,1.61,201.65,332.64,576.68063,392.6332027,52.035,1.0,0.0,1.0,55.0,train
1328,185927.0,27751.74,187.98,737.6,121.37,293.62,0.97,28745.66,0.64,0.41,0.64,2.42,122.98,297.68,305.6612666,184.099781,52.035,1.0,0.0,1.0,55.0,train
1329,185927.0,29513.89,193.85,763.53,135.18,292.02,0.95,31106.77,0.64,0.44,0.66,2.16,138.79,302.28,421.8470673,271.1031152,52.035,1.0,0.0,1.0,55.0,train
1330,185927.0,40199.65,226.24,903.57,155.08,343.47,0.94,42764.76,0.62,0.43,0.66,2.21,150.28,344.56,255.3954941,151.3621587,52.035,1.0,0.0,1.0,55.0,train
1331,185927.0,91876.18,342.02,1363.13,272.16,461.97,0.9,101862.0,0.62,0.55,0.74,1.7,282.17,458.59,404.6754167,258.1927705,52.035,1.0,0.0,1.0,55.0,train
1332,185927.0,35085.07,211.36,822.1,141.57,324.89,0.97,36209.83,0.65,0.42,0.65,2.29,133.05,319.04,155.0258186,79.28119103,52.035,1.0,0.0,1.0,55.0,train
1333,185927.0,38331.76,220.92,832.03,165.8,302.3,0.97,39588.85,0.7,0.53,0.73,1.82,162.94,301.8,628.7173105,383.1027501,52.035,1.0,0.0,1.0,55.0,train
1334,185927.0,41346.88,229.44,795.45,201.17,263.71,0.98,42084.12,0.82,0.76,0.87,1.31,212.32,282.25,594.2827108,217.7209939,52.035,1.0,0.0,1.0,55.0,train
1335,185927.0,68232.51,294.75,1123.92,242.03,365.22,0.96,71214.56,0.68,0.65,0.81,1.51,266.69,383.43,516.6900977,225.3878795,52.035,1.0,0.0,1.0,55.0,train
1336,185927.0,32098.3,202.16,777.15,150.02,282.51,0.94,33998.11,0.67,0.51,0.72,1.88,145.02,277.11,260.0361651,160.7310063,52.035,1.0,0.0,1.0,55.0,train
1337,185927.0,33318.24,205.97,769.26,176.95,246.86,0.95,34984.16,0.71,0.7,0.83,1.4,168.11,264.52,199.9621892,115.3208002,52.035,1.0,0.0,1.0,55.0,train
1338,187154.0,9040.0,107.29,372.13,96.07,121.79,0.97,9284.0,0.82,0.78,0.88,1.27,96.09,132.2,1836.014965,1103.73862,53.068,1.0,1.0,0.0,55.0,train
1339,187154.0,14612.0,136.4,493.3,107.32,179.76,0.97,15036.0,0.75,0.58,0.76,1.67,122.0,187.63,2004.330738,667.8376383,53.068,1.0,1.0,0.0,55.0,train
1340,187154.0,12528.0,126.3,427.73,120.96,133.92,0.97,12892.0,0.86,0.89,0.94,1.11,125.2,144.55,642.4551703,702.9627936,53.068,1.0,1.0,0.0,55.0,train
1341,187154.0,29876.0,195.04,672.3,162.82,234.49,0.97,30644.0,0.83,0.69,0.83,1.44,166.86,238.44,900.5478768,274.7166879,53.068,1.0,1.0,0.0,55.0,train
1342,187154.0,11028.0,118.5,402.39,112.36,126.31,0.97,11360.0,0.86,0.88,0.94,1.12,112.0,134.85,2221.853274,575.2367834,53.068,1.0,1.0,0.0,55.0,train
1343,187154.0,22800.0,170.38,587.33,159.33,188.4,0.98,23368.0,0.83,0.82,0.9,1.18,173.95,195.48,728.6082228,302.9374711,53.068,1.0,1.0,0.0,55.0,train
1344,187154.0,14804.0,137.29,471.45,128.2,149.16,0.97,15216.0,0.84,0.85,0.92,1.16,135.64,156.2,744.7521188,271.7769665,53.068,1.0,1.0,0.0,55.0,train
1345,187154.0,30440.0,196.87,703.61,194.26,206.23,0.94,32240.0,0.77,0.91,0.95,1.06,181.71,227.48,1059.189984,765.5066131,53.068,1.0,1.0,0.0,55.0,train
1346,187154.0,8332.0,103.0,354.68,84.61,126.94,0.98,8524.0,0.83,0.66,0.81,1.5,90.34,131.04,1133.426143,835.8566864,53.068,1.0,1.0,0.0,55.0,train
1347,187154.0,10948.0,118.07,436.22,82.76,171.53,0.97,11328.0,0.72,0.47,0.69,2.07,81.98,164.3,1637.110874,544.8286509,53.068,1.0,1.0,0.0,55.0,train
1348,187154.0,9368.0,109.21,372.05,93.29,129.03,0.97,9668.0,0.85,0.72,0.85,1.38,94.0,132.98,500.2932519,635.3144305,53.068,1.0,1.0,0.0,55.0,train
1349,187154.0,5212.0,81.46,289.42,63.06,106.81,0.97,5388.0,0.78,0.58,0.76,1.69,63.51,107.81,706.8814963,804.2723843,53.068,1.0,1.0,0.0,55.0,train
1350,187199.0,6732.67,92.59,376.39,52.25,167.3,0.97,6974.37,0.6,0.31,0.55,3.2,50.87,160.02,306.3504534,210.943284,68.51,1.0,0.0,0.0,70.0,train
1351,187199.0,6904.48,93.76,338.82,78.83,117.73,0.94,7379.15,0.76,0.63,0.8,1.49,80.85,115.56,159.886936,98.22122081,68.51,1.0,0.0,0.0,70.0,train
1352,187199.0,8375.07,103.26,375.29,90.93,122.29,0.95,8788.58,0.75,0.71,0.84,1.34,89.81,129.35,305.530429,264.9922574,68.51,1.0,0.0,0.0,70.0,train
1353,187199.0,13183.16,129.56,472.9,115.27,151.36,0.95,13909.14,0.74,0.73,0.86,1.31,115.11,162.29,840.1035247,504.0908141,68.51,1.0,0.0,0.0,70.0,train
1354,187199.0,25675.07,180.81,684.0,144.29,233.55,0.95,27040.24,0.69,0.6,0.77,1.62,149.51,245.05,246.9135352,247.4719326,68.51,1.0,0.0,0.0,70.0,train
1355,187199.0,21484.1,165.39,633.73,117.93,238.4,0.94,22921.58,0.67,0.48,0.69,2.02,118.65,234.53,195.1692806,106.7968503,68.51,1.0,0.0,0.0,70.0,train
1356,187199.0,6534.65,91.22,320.86,77.23,110.07,0.96,6808.39,0.8,0.69,0.83,1.43,80.2,110.29,312.461183,190.1359908,68.51,1.0,0.0,0.0,70.0,train
1357,187199.0,3395.46,65.75,250.77,44.85,99.06,0.96,3541.06,0.68,0.44,0.66,2.21,44.14,98.75,77.33504435,45.9425299,68.51,1.0,0.0,0.0,70.0,train
1358,187199.0,8351.78,103.12,388.6,73.55,147.91,0.96,8704.14,0.69,0.49,0.7,2.01,74.08,155.44,253.7531379,260.1418086,68.51,1.0,0.0,0.0,70.0,train
1359,187199.0,9338.96,109.04,409.84,74.67,161.93,0.97,9621.43,0.7,0.45,0.67,2.17,72.31,157.48,123.6282791,149.7048964,68.51,1.0,0.0,0.0,70.0,train
1360,187199.0,4357.08,74.48,262.33,56.5,100.0,0.97,4485.48,0.8,0.55,0.74,1.77,56.95,100.97,294.2577187,155.5393083,68.51,1.0,0.0,0.0,70.0,train
1361,187199.0,2493.51,56.35,195.59,52.26,62.09,0.95,2614.16,0.82,0.82,0.91,1.19,54.21,68.24,485.5946998,223.4620431,68.51,1.0,0.0,0.0,70.0,train
1362,187199.0,7944.09,100.57,358.64,95.18,109.07,0.96,8316.83,0.78,0.85,0.92,1.15,97.01,122.88,233.0334616,151.3386411,68.51,1.0,0.0,0.0,70.0,train
1363,187199.0,4456.95,75.33,263.04,74.86,77.45,0.95,4682.36,0.81,0.95,0.97,1.03,75.25,85.22,335.0083032,150.6926828,68.51,1.0,0.0,0.0,70.0,train
1364,187199.0,7230.6,95.95,344.23,81.87,118.54,0.96,7515.0,0.77,0.66,0.81,1.45,86.44,119.68,65.41284706,30.34977597,68.51,1.0,0.0,0.0,70.0,train
1365,187199.0,8517.57,104.14,377.86,81.38,134.83,0.96,8902.51,0.75,0.6,0.77,1.66,88.69,139.36,213.0075629,129.4655792,68.51,1.0,0.0,0.0,70.0,train
1366,187199.0,5845.95,86.27,330.57,62.21,123.44,0.94,6207.91,0.67,0.49,0.7,1.98,60.64,120.14,343.144218,380.1674256,68.51,1.0,0.0,0.0,70.0,train
1367,187199.0,6256.75,89.25,336.84,85.86,99.86,0.92,6802.56,0.69,0.8,0.89,1.16,83.05,116.01,214.6633059,138.2174609,68.51,1.0,0.0,0.0,70.0,train
1368,187199.0,4987.02,79.68,281.98,61.18,105.44,0.97,5147.89,0.79,0.57,0.76,1.72,61.71,109.79,331.0622386,257.4623816,68.51,1.0,0.0,0.0,70.0,train
1369,187199.0,4897.96,78.97,286.12,70.2,93.59,0.96,5107.67,0.75,0.71,0.84,1.33,78.23,106.73,58.77530257,33.5579882,68.51,1.0,0.0,0.0,70.0,train
1370,187199.0,6299.84,89.56,335.0,88.57,95.79,0.92,6877.26,0.71,0.87,0.93,1.08,88.68,105.14,223.0856985,105.2106301,68.51,1.0,0.0,0.0,70.0,train
1371,187199.0,9965.41,112.64,393.88,102.78,127.59,0.97,10284.28,0.81,0.78,0.88,1.24,95.88,137.75,486.2827195,227.8983045,68.51,1.0,0.0,0.0,70.0,train
